YEAR;BOX;BOX_OR;RING;BROOD_SIZE;OH;SEX;MASS_14;R_TARS_14;BRIGHTNESS;UV_CHROMA;H_THETA;H_PHI;R_ACHIEVED
2014;BO4-;BO4-;1EX15699;14;56;F;10.9;16.2;12603.469;0.19;0.586;-0.575;0.255
2014;BO4-;BO4-;1EX15700;14;56;M;11.5;17.1;14372.622;0.208;0.534;-0.406;0.305
2014;BO4-;BO4-;1EX15701;14;56;F;11.2;16.9;16546.613;0.203;0.516;-0.457;0.289
2014;BO4-;BO4-;1EX15702;14;56;M;11.8;16.6;16497.67;0.195;0.536;-0.492;0.296
2014;BO4-;BO4-;1EX15703;14;56;F;12;16.4;16398.085;0.194;0.546;-0.517;0.263
2014;BO4-;BO4-;1EX15704;14;56;F;10.7;16.4;16398.604;0.19;0.534;-0.527;0.286
2014;BO4-;BO4-;1EX15705;14;56;F;11;16.8;15886.458;0.216;0.534;-0.402;0.224
2014;BO4-;BO4-;1EX15706;14;56;F;10.3;16.5;14366.23;0.204;0.525;-0.444;0.282
2014;BO4-;BO4-;1EX15707;14;56;F;10.5;16.4;13786.488;0.198;0.53;-0.477;0.297
2014;BO4-;BO4-;1EX15708;14;56;M;11.3;17;11956.9;0.178;0.545;-0.511;0.374
2014;BO4-;BO4-;1EX15709;14;56;M;11.3;16.9;15619.868;0.187;0.541;-0.533;0.299
2014;BS55B;BS55B;1ET96459;8;NA;M;12.5;17.47;13792.544;0.198;0.547;-0.518;0.251
2014;BS55B;BS55B;1ET96460;8;NA;M;11.8;16.95;11290.571;0.198;0.589;-0.49;0.277
2014;BS55B;BS55B;1ET96461;8;NA;F;12;16.98;14454.656;0.199;0.534;-0.469;0.281
2014;BS55B;BS55B;1ET96462;8;NA;F;11.6;17.17;12904.606;0.207;0.578;-0.413;0.277
2014;BS55B;BS55B;1ET96463;8;NA;M;11.7;16.98;14124.272;0.187;0.522;-0.543;0.295
2014;BS55B;BS55B;1ET96464;8;NA;F;11.6;17.47;13466.711;0.195;0.522;-0.491;0.286
2014;BS55B;BS55B;1ET96609;8;NA;F;10.1;16.5;17506.615;0.172;0.461;-0.493;0.416
2014;BS55B;BS55B;1ET96610;8;NA;F;10.8;16.26;13720.491;0.187;0.519;-0.531;0.287
2014;BS71;BS71;1ET96563;9;NA;M;NA;17;14966.28;0.196;0.565;-0.48;0.292
2014;BS71;BS71;1ET96565;9;NA;F;NA;16.68;17333.461;0.192;0.517;-0.502;0.306
2014;BS71;BS71;1ET96567;9;NA;M;NA;NA;15579.149;0.18;0.5;-0.567;0.309
2014;BS71;BS71;1ET96568;9;NA;M;NA;17.35;17440.022;0.179;0.49;-0.548;0.325
2014;BS71;BS71;1ET96569;9;NA;M;NA;NA;14314.748;0.179;0.499;-0.576;0.317
2014;BS71;BS71;1ET96570;9;NA;F;NA;NA;17559.884;0.187;0.519;-0.511;0.329
2014;DO31;DO31;1ET97625;8;NA;M;NA;18.19;13865.791;0.195;0.45;-0.41;0.413
2014;DO31;DO31;1ET97626;8;NA;M;NA;17.96;12389.204;0.192;0.476;-0.433;0.402
2014;DO31;DO31;1ET97627;8;NA;M;NA;17.62;13734.466;0.209;0.466;-0.367;0.354
2014;DO31;DO31;1ET97628;8;NA;M;NA;17.32;13856.6;0.224;0.513;-0.327;0.239
2014;DO31;DO31;1ET97629;8;NA;M;NA;17.89;12583.6;0.202;0.48;-0.408;0.349
2014;DO31;DO31;1ET97631;8;NA;M;NA;16.95;9062.208;0.217;0.537;-0.354;0.29
2014;DO31;DO31;1ET97632;8;NA;M;NA;18.12;12461.697;0.19;0.477;-0.462;0.38
2014;DT12B;DT12B;1ET97690;11;NA;F;NA;16.18;12789.071;0.207;0.492;-0.459;0.24
2014;DT12B;DT12B;1ET97691;11;NA;M;NA;16.22;17027.647;0.194;0.503;-0.513;0.274
2014;DT12B;DT12B;1ET97692;11;NA;M;NA;16.8;16424.042;0.215;0.523;-0.41;0.243
2014;DT12B;DT12B;1ET97693;11;NA;F;NA;17.01;16627.429;0.196;0.46;-0.54;0.248
2014;DT12B;DT12B;1ET97694;11;NA;F;NA;16.63;12798.697;0.206;0.483;-0.442;0.278
2014;DT12B;DT12B;1ET97695;11;NA;F;NA;16.63;17536.684;0.215;0.486;-0.407;0.257
2014;DT12B;DT12B;1ET97696;11;NA;M;NA;17.28;13250.626;0.201;0.531;-0.507;0.268
2014;DT12B;DT12B;1ET97697;11;NA;M;NA;16.83;12872.445;0.195;0.525;-0.518;0.284
2014;DT12B;DT12B;1ET97698;11;NA;M;NA;16.14;14484.778;0.201;0.475;-0.49;0.267
2014;DT5G;DT5G;1ET97600;12;NA;M;NA;16.46;15529.068;0.19;0.472;-0.576;0.253
2014;DT5G;DT5G;1ET97601;12;NA;M;NA;17.07;16364.608;0.208;0.487;-0.474;0.236
2014;DT5G;DT5G;1ET97602;12;NA;M;NA;17.07;15967.331;0.211;0.49;-0.476;0.23
2014;DT5G;DT5G;1ET97603;12;NA;M;NA;17.94;11784.5;0.211;0.523;-0.511;0.206
2014;DT5G;DT5G;1ET97604;12;NA;F;NA;16.68;14582.195;0.198;0.468;-0.501;0.274
2014;DT5G;DT5G;1ET97605;12;NA;F;NA;16.97;15217.047;0.196;0.44;-0.462;0.312
2014;DT5G;DT5G;1ET98494;12;NA;M;NA;16.87;13737.603;0.209;0.492;-0.503;0.217
2014;DT5G;DT5G;1ET98495;12;NA;M;NA;17.04;12752.755;0.208;0.474;-0.436;0.256
2014;DT5G;DT5G;1ET98496;12;NA;M;NA;16.89;15558.952;0.214;0.495;-0.496;0.198
2014;DT5G;DT5G;1ET98497;12;NA;M;NA;17.49;16499.355;0.207;0.447;-0.472;0.246
2014;DT5G;DT5G;1ET98498;12;NA;M;NA;17.16;11836.89;0.184;0.481;-0.588;0.271
2014;DT5G;DT5G;1ET98499;12;NA;M;NA;17.38;15970.316;0.192;0.455;-0.521;0.301
2014;FA18;FA18;1EX15741;13;57;F;10;16.2;12943.781;0.189;0.516;-0.489;0.346
2014;FA18;FA18;1EX15742;13;57;M;10.8;17.4;13551.302;0.178;0.532;-0.543;0.347
2014;FA18;FA18;1EX15743;13;57;F;10.1;16.4;15238.229;0.197;0.534;-0.514;0.275
2014;FA18;FA18;1EX15744;13;57;F;9.5;16.2;11390.97;0.158;0.577;-0.663;0.346
2014;FA18;FA18;1EX15745;13;57;F;10;16.7;18261.872;0.204;0.527;-0.503;0.238
2014;FA18;FA18;1EX15746;13;57;F;9.6;16.9;14638.221;0.199;0.587;-0.509;0.257
2014;FA18;FA18;1EX15747;13;57;F;9.8;16.6;12524.524;0.19;0.585;-0.559;0.272
2014;FA18;FA18;1EX15748;13;57;F;9.9;16.7;14122.052;0.2;0.538;-0.475;0.29
2014;FA18;FA18;1EX15749;13;57;M;10.3;17.1;15066.712;0.204;0.547;-0.523;0.235
2014;FA18;FA18;1EX15750;13;57;M;10;17.6;15958.748;0.176;0.515;-0.542;0.35
2014;FA18;FA18;1EX15751;13;57;F;9.6;17;16820.047;0.192;0.502;-0.488;0.325
2014;FA18;FA18;1EX15752;13;57;F;10.2;16.6;14431.159;0.182;0.539;-0.549;0.317
2014;FA23B;FA23B;1EX15304;12;50;M;11.3;16.6;16430.214;0.189;0.484;-0.506;0.345
2014;FA23B;FA23B;1EX15305;12;50;M;12.2;17.1;16839.921;0.228;0.517;-0.344;0.243
2014;FA23B;FA23B;1EX15306;12;50;F;11;15.8;16562.579;0.229;0.524;-0.345;0.196
2014;FA23B;FA23B;1EX15307;12;50;F;10.6;16;16276.557;0.193;0.461;-0.474;0.357
2014;FA23B;FA23B;1EX15308;12;50;F;11.3;16.5;16880.19;0.221;0.512;-0.372;0.244
2014;FA23B;FA23B;1EX15309;12;50;M;11.6;17.3;15605.327;0.15;0.434;-0.589;0.427
2014;FA23B;FA23B;1EX15310;12;50;M;11.5;16.5;14736.787;0.198;0.485;-0.501;0.295
2014;FA23B;FA23B;1EX15311;12;50;M;11.3;17.2;15124.495;0.183;0.476;-0.506;0.382
2014;FA23B;FA23B;1EX15312;12;50;F;11.1;16.2;13072.814;0.199;0.497;-0.46;0.333
2014;FA23B;FA23B;1EX15313;12;50;M;11.7;16.3;14870.336;0.203;0.533;-0.487;0.279
2014;FA23B;FA23B;1EX15314;12;50;M;11.6;16.8;14559.293;0.195;0.512;-0.516;0.299
2014;FA23B;FA23B;1EX15315;12;50;F;10.9;16.5;14624.655;0.195;0.487;-0.479;0.333
2014;FA40;FA40;1EX15710;12;56;F;11.2;16.5;20068.412;0.202;0.462;-0.443;0.299
2014;FA40;FA40;1EX15711;12;56;F;11.9;16.6;15925.551;0.204;0.476;-0.399;0.35
2014;FA40;FP1C;1EX15712;12;56;F;11.6;16.9;15878.929;0.198;0.475;-0.412;0.368
2014;FA40;FP1C;1EX15713;12;56;M;11.9;17.3;16215.358;0.22;0.494;-0.345;0.291
2014;FA40;FP1C;1EX15714;12;56;F;11.2;16;17229.84;0.203;0.485;-0.422;0.322
2014;FA40;FP1C;1EX15715;12;56;M;11.9;16.9;15198.423;0.201;0.465;-0.412;0.361
2014;FA40;FP1C;1EX15716;12;56;M;11;16.6;17653.253;0.207;0.466;-0.388;0.346
2014;FA40;FP1C;1EX15717;12;56;M;12.4;17.4;13891.264;0.198;0.487;-0.418;0.376
2014;FA40;FA40;1EX15718;12;56;F;11.2;16.2;16958.572;0.21;0.478;-0.432;0.271
2014;FA40;FA40;1EX15719;12;56;M;12.2;16.8;14786.223;0.214;0.487;-0.392;0.276
2014;FA40;FA40;1EX15720;12;56;M;12.4;16.7;16105.129;0.199;0.459;-0.405;0.375
2014;FK26;FK26;1EX15516;9;52;M;11.6;16.7;16037.881;0.207;0.482;-0.453;0.273
2014;FK26;FK26;1EX15517;9;52;M;11.5;16.5;19628.276;0.184;0.426;-0.507;0.356
2014;FK26;FK26;1EX15518;9;52;F;11.7;16.4;16381.829;0.193;0.441;-0.454;0.354
2014;FK26;FKN6;1EX15519;9;52;F;11.3;16;13292.273;0.193;0.444;-0.474;0.341
2014;FK26;FK26;1EX15520;9;52;F;12.8;16.7;19813.201;0.198;0.409;-0.485;0.296
2014;FK26;FK26;1EX15521;9;52;F;12.8;17.6;11476.606;0.195;0.481;-0.474;0.332
2014;FK26;FKN6;1EX15522;9;52;M;12.5;17.7;18686.191;0.21;0.447;-0.425;0.281
2014;FK26;FKN6;1EX15523;9;52;F;11.1;17;15492.468;0.208;0.476;-0.379;0.333
2014;FK26;FKN6;1EX15524;9;52;F;11.9;16.9;17902.686;0.186;0.429;-0.45;0.412
2014;FK27B;FK27B;1EX15583;8;54;M;11.2;17.1;15600.693;0.21;0.462;-0.393;0.301
2014;FK27B;FK27B;1EX15584;8;54;F;11.1;16.6;15447.395;0.203;0.451;-0.388;0.349
2014;FK27B;FK27B;1EX15585;8;54;F;10.7;16.1;16142.63;0.208;0.462;-0.361;0.329
2014;FK27B;FK27B;1EX15586;8;54;F;11.2;16.6;16349.404;0.214;0.455;-0.367;0.296
2014;FK27B;FK27B;1EX15587;8;54;F;10.8;16.5;14960.604;0.212;0.462;-0.366;0.313
2014;FK27B;FK27B;1EX15588;8;54;F;11.1;16.5;13361.591;0.198;0.452;-0.391;0.384
2014;FK27B;FK27B;1EX15589;8;54;M;11.7;17;17171.024;0.207;0.444;-0.416;0.299
2014;FK27B;FK27B;1EX15590;8;54;F;11.6;16.6;15953.39;0.21;0.463;-0.374;0.313
2014;FK33;FK33;1EX15682;6;NA;NA;11.7;16.7;17326.742;0.219;0.511;-0.399;0.235
2014;FK33;FK33;1EX15683;6;NA;NA;11.4;16.6;14252.053;0.196;0.48;-0.476;0.314
2014;FK33;FK33;1EX15684;6;NA;NA;11.3;16.9;15606.837;0.191;0.469;-0.469;0.357
2014;FK33;FK33;1EX15685;6;NA;NA;11.4;17.1;16177.831;0.19;0.469;-0.487;0.342
2014;FK33;FK33;1EX15686;6;NA;NA;11.6;17.4;15236.607;0.197;0.487;-0.466;0.323
2014;FK33;FK33;1EX15687;6;NA;NA;11.4;17.4;14447.914;0.178;0.472;-0.511;0.383
2014;FK36;FK36;1EX15273;12;50;F;11.5;16.6;15144.879;0.216;0.455;-0.331;0.329
2014;FK36;FK36;1EX15274;12;50;M;12.4;17.6;16817.813;0.211;0.44;-0.394;0.315
2014;FK36;FK36;1EX15275;12;50;M;11.6;16.8;14394.238;0.19;0.537;-0.563;0.279
2014;FK36;FK36;1EX15276;12;50;M;12;17.1;13187.924;0.187;0.534;-0.532;0.316
2014;FK36;FK36;1EX15277;12;50;M;10.6;17.1;11699.299;0.237;0.483;-0.266;0.212
2014;FK36;FK36;1EX15278;12;50;F;11.2;16.5;16296.345;0.192;0.518;-0.49;0.321
2014;FK36;FK36;1EX15279;12;50;M;12.9;17;12363.952;0.169;0.511;-0.584;0.344
2014;FK36;FK36;1EX15280;12;50;F;11.7;17;13341.206;0.203;0.567;-0.448;0.292
2014;FK36;FK36;1EX15281;12;50;M;11.8;16.7;17057.453;0.203;0.443;-0.431;0.325
2014;FK36;FK36;1EX15282;12;50;F;12.1;16.7;10023.174;0.202;0.624;-0.513;0.251
2014;FK36;FK36;1EX15283;12;50;F;11.6;16.2;12395.867;0.208;0.439;-0.427;0.3
2014;FK40;FK40;1EX15237;10;48;F;10.7;16;14110.794;0.194;0.468;-0.473;0.335
2014;FK40;FK40;1EX15238;10;48;M;10.6;16.4;18348.546;0.197;0.425;-0.484;0.314
2014;FK40;FK40;1EX15239;10;48;F;10.9;16.2;14623.265;0.192;0.454;-0.451;0.361
2014;FK40;FK40;1EX15240;10;48;F;10.2;15.8;16229.038;0.21;0.428;-0.437;0.276
2014;FK40;FK40;1EX15241;10;48;F;10.9;15.5;13164.948;0.207;0.465;-0.423;0.312
2014;FK40;FK40;1EX15242;10;48;F;10.7;15.6;16098.152;0.192;0.445;-0.467;0.362
2014;FK40;FK40;1EX15243;10;48;M;11.3;15.9;15672.21;0.206;0.452;-0.44;0.297
2014;FK40;FK40;1EX15244;10;48;F;10.4;15.9;14859.778;0.196;0.461;-0.449;0.34
2014;FK43B;FK43B;1EX15085;12;46;F;11.2;15.9;13155.183;0.22;0.483;-0.329;0.299
2014;FK43B;FK43B;1EX15087;12;46;F;11.4;16;14661.708;0.212;0.451;-0.388;0.313
2014;FK43B;FK43B;1EX15088;12;46;M;11.1;16.5;14688.115;0.198;0.428;-0.452;0.342
2014;FK43B;FK43B;1EX15089;12;46;F;11.1;15.9;15153.586;0.193;0.438;-0.461;0.357
2014;FK43B;FK43B;1EX15090;12;46;M;11.2;17.4;14500.738;0.214;0.458;-0.414;0.271
2014;FK43B;FK43B;1EX15091;12;46;F;9.9;15.3;12543.043;0.207;0.445;-0.406;0.316
2014;FK43B;FK43B;1EX15092;12;46;F;10.4;15.5;13111.703;0.204;0.436;-0.395;0.347
2014;FK43B;FK43B;1EX15093;12;46;M;11.7;16.8;14547.622;0.199;0.448;-0.445;0.342
2014;FK43B;FK43B;1EX15094;12;46;F;10.9;16.2;15925.138;0.206;0.446;-0.397;0.337
2014;FK6D;FK6D;1EX15613;10;54;F;11.4;16.7;10917.734;0.187;0.584;-0.533;0.305
2014;FK6D;FK6D;1EX15614;10;54;M;12.1;17;11526.687;0.191;0.595;-0.559;0.268
2014;FK6D;FK6D;1EX15615;10;54;F;12;17.2;12826.064;0.192;0.599;-0.581;0.246
2014;FK6D;FK6D;1EX15616;10;54;F;11;16.5;12138.956;0.172;0.532;-0.555;0.355
2014;FK6D;FK6D;1EX15617;10;54;M;12;17.1;12431.796;0.205;0.642;-0.541;0.214
2014;FK6D;FK6D;1EX15618;10;54;F;11.7;17.1;12420.33;0.188;0.581;-0.558;0.278
2014;FK6D;FK6D;1EX15619;10;54;M;12.6;17.6;13132.651;0.182;0.551;-0.55;0.325
2014;FK6D;FK6D;1EX15620;10;54;F;11.6;17.1;12461.185;0.182;0.548;-0.534;0.326
2014;FK6D;FK6D;1EX15621;10;54;M;11.4;16.9;11694.718;0.17;0.532;-0.562;0.372
2014;FK6D;FK6D;1EX15622;10;54;M;12.1;17.5;12424.457;0.189;0.579;-0.582;0.263
2014;FKII2;FKII2;1EX15150;11;46;F;10.4;16;16435.289;0.185;0.474;-0.535;0.317
2014;FKII2;FKII2;1EX15151;11;46;M;11.2;16.1;21145.912;0.191;0.453;-0.529;0.293
2014;FKII2;FKII2;1EX15152;11;46;F;10.5;15.8;15663.158;0.201;0.457;-0.456;0.296
2014;FKII2;FKII2;1EX15153;11;46;M;10.5;15.3;14723.748;0.187;0.461;-0.503;0.355
2014;FKII2;FKII2;1EX15154;11;46;M;11.2;16.2;16811.303;0.193;0.442;-0.48;0.336
2014;FKII2;FKII2;1EX15155;11;46;F;10.4;16.3;15230.494;0.194;0.486;-0.486;0.312
2014;FKII2;FKII2;1EX15156;11;46;M;10.8;16.3;18699.33;0.197;0.454;-0.474;0.315
2014;FKII2;FKII2;1EX15157;11;46;F;10.3;15.6;12922.33;0.208;0.487;-0.46;0.255
2014;FKII2;FKII2;1EX15158;11;46;F;10.4;15.8;15874.015;0.196;0.454;-0.519;0.27
2014;FKIII12;FKIII12;1EX15190;12;47;M;10.1;15.8;15404.015;0.192;0.42;-0.469;0.363
2014;FKIII12;FKIII12;1EX15191;12;47;M;11.7;17.6;11969.583;0.209;0.471;-0.428;0.288
2014;FKIII12;FKIII12;1EX15192;12;47;M;11.6;16.4;13563.333;0.19;0.428;-0.461;0.379
2014;FKIII12;FKIII12;1EX15193;12;47;F;10.5;16.5;14282.235;0.191;0.434;-0.43;0.401
2014;FKIII12;FKIII12;1EX15194;12;47;F;11.6;16.5;16226.166;0.21;0.443;-0.366;0.342
2014;FKIII12;FKIII12;1EX15195;12;47;F;11.5;16.9;15223.027;0.19;0.43;-0.456;0.372
2014;FKIII12;FKIII12;1EX15196;12;47;M;10.6;15.8;13728.82;0.183;0.432;-0.479;0.391
2014;FKIII12;FKIII12;1EX15197;12;47;F;10.8;16;13721.853;0.212;0.457;-0.376;0.313
2014;FKIII12;FKIII12;1EX15198;12;47;M;11.2;16.6;13989.971;0.207;0.464;-0.428;0.299
2014;FKIII12;FKIII12;1EX15199;12;47;F;10.6;16.5;15730.738;0.206;0.454;-0.43;0.295
2014;FKIII12;FKIII12;1EX15200;12;47;F;11.1;16.7;15696.379;0.205;0.45;-0.385;0.362
2014;FKN6;FK26A;1EX15510;10;52;F;11.8;16.7;10858.923;0.177;0.517;-0.528;0.365
2014;FKN6;FKN6;1EX15511;10;52;M;11.7;17.7;13963.635;0.202;0.543;-0.454;0.299
2014;FKN6;FK26A;1EX15512;10;52;M;12.1;16.6;12852.519;0.198;0.54;-0.471;0.296
2014;FKN6;FKN6;1EX15513;10;52;F;12.6;17.4;12813.939;0.204;0.46;-0.416;0.321
2014;FKN6;FK26A;1EX15514;10;52;F;11.9;17.2;15432.378;0.201;0.456;-0.428;0.337
2014;FKN6;FK26A;1EX15515;10;52;M;11.6;17.2;13748.126;0.189;0.523;-0.542;0.28
2014;FO12;FO12;1EX15352;12;51;M;12.6;17.6;15016.899;0.189;0.479;-0.521;0.321
2014;FO12;FO12;1EX15353;12;51;M;11.9;NA;15144.94;0.168;0.455;-0.558;0.386
2014;FO12;FO12;1EX15354;12;51;F;8.6;NA;16471.764;0.168;0.46;-0.572;0.362
2014;FO12;FO12;1EX15355;12;51;F;12.2;16.7;17348.629;0.188;0.456;-0.519;0.323
2014;FO12;FO12;1EX15356;12;51;M;12.7;17.4;16761.804;0.183;0.456;-0.5;0.37
2014;FO12;FO12;1EX15357;12;51;F;9.6;16.2;12766.291;0.17;0.5;-0.581;0.342
2014;FO12;FO12;1EX15358;12;51;M;11.9;17.1;14544.394;0.19;0.478;-0.497;0.344
2014;FO12;FO12;1EX15359;12;51;M;12.4;16.9;13848.757;0.151;0.47;-0.633;0.384
2014;FO12;FO12;1EX15360;12;51;M;12.3;17.4;18712.419;0.175;0.449;-0.511;0.41
2014;FO12;FO12;1EX15361;12;51;F;11.2;NA;13707.199;0.176;0.481;-0.501;0.402
2014;FO12;FO12;1EX15363;12;51;M;11.7;17;13253.801;0.159;0.459;-0.634;0.356
2014;FO19C;FO19C;1EX15388;10;52;F;11.3;16.8;13997.515;0.2;0.487;-0.449;0.311
2014;FO19C;FO19C;1EX15389;10;52;F;11.1;16.8;14149.338;0.191;0.492;-0.522;0.293
2014;FO19C;FO19C;1EX15390;10;52;M;12.2;17.9;11970.829;0.184;0.509;-0.538;0.322
2014;FO19C;FO19C;1EX15391;10;52;F;11.3;17;12826.721;0.183;0.49;-0.531;0.328
2014;FO19C;FO19C;1EX15392;10;52;M;12;18;14074.437;0.2;0.48;-0.526;0.25
2014;FO19C;FO19C;1EX15393;10;52;M;12.1;17.7;14654.604;0.196;0.46;-0.495;0.299
2014;FO19C;FO19C;1EX15394;10;52;F;10.7;16.9;13436.512;0.202;0.522;-0.475;0.264
2014;FO19C;FO19C;1EX15395;10;52;F;11.4;16.9;13903.265;0.198;0.514;-0.49;0.284
2014;FO19C;FO19C;1EX15396;10;52;M;12.1;16.9;13812.546;0.193;0.466;-0.458;0.345
2014;FO19C;FO19C;1EX15397;10;52;F;11.3;17.1;17403.259;0.202;0.49;-0.487;0.261
2014;FO27;GR45;1EX15065;11;48;M;13.1;17.2;15345.151;0.185;0.43;-0.51;0.347
2014;FO27;GR45;1EX15066;11;48;F;10.9;16;16736.254;0.192;0.421;-0.506;0.331
2014;FO27;FO27;1EX15067;11;48;M;11.9;17.3;14623.096;0.185;0.433;-0.507;0.351
2014;FO27;GR45;1EX15068;11;48;F;11.3;16.4;15241.972;0.199;0.457;-0.451;0.322
2014;FO27;FO27;1EX15069;11;48;F;11.6;16.2;17093.216;0.183;0.414;-0.505;0.379
2014;FO27;FO27;1EX15070;11;48;F;12.6;16.2;16369.856;0.195;0.442;-0.459;0.357
2014;FO27;GR45;1EX15071;11;48;F;11.9;16.6;18697.541;0.199;0.429;-0.431;0.362
2014;FO27;GR45;1EX15072;11;48;M;11.1;16;17957.013;0.182;0.4;-0.479;0.417
2014;FO27;FO27;1EX15073;11;48;M;12.8;16.5;14659.919;0.174;0.428;-0.524;0.399
2014;FO2C;FO2C;1ET96471;7;NA;M;12.26;17.76;12308.471;0.198;0.504;-0.455;0.33
2014;FO2C;FO2C;1ET96472;7;NA;M;11.86;16.77;15953.119;0.183;0.456;-0.484;0.377
2014;FO2C;FO2C;1ET96473;7;NA;F;12.2;16.87;12250.705;0.189;0.498;-0.481;0.362
2014;FO2C;FO2C;1ET96474;7;NA;F;11.07;17.08;14368.134;0.18;0.453;-0.492;0.385
2014;FO2C;FO2C;1ET96475;7;NA;M;12.34;17.18;15666.645;0.186;0.466;-0.459;0.381
2014;FO2C;FO2C;1ET96476;7;NA;M;11.17;16.17;12879.2;0.184;0.476;-0.47;0.4
2014;FO2C;FO2C;1ET96477;7;NA;M;10.77;17.29;12206.667;0.188;0.483;-0.476;0.367
2014;FO36;FO36;1EX15753;11;60;F;10.1;16.9;12878.031;0.202;0.528;-0.436;0.316
2014;FO36;FO36;1EX15754;11;60;M;10.2;17.4;16924.509;0.204;0.473;-0.398;0.34
2014;FO36;FO36;1EX15755;11;60;F;10.3;16.6;17604.273;0.208;0.474;-0.388;0.314
2014;FO36;FO36;1EX15756;11;60;M;10.4;17.4;14757.196;0.188;0.474;-0.464;0.374
2014;FO36;FO36;1EX15757;11;60;F;10.9;17;16824.107;0.204;0.474;-0.426;0.309
2014;FO36;FO36;1EX15758;11;60;F;8.8;15.7;17234.517;0.211;0.467;-0.378;0.29
2014;FO36;FO36;1EX15759;11;60;F;10.1;16.2;15886.565;0.204;0.492;-0.421;0.309
2014;FO36;FO36;1EX15760;11;60;M;10.8;17.4;13395.232;0.192;0.511;-0.495;0.326
2014;FO36;FO36;1EX15761;11;60;M;10.3;17.5;14392.902;0.195;0.484;-0.464;0.342
2014;FO36;FO36;1EX15762;11;60;F;9.8;16.3;14159.365;0.212;0.537;-0.408;0.27
2014;FO4A;FO4A;1EX15591;11;54;F;10.7;17.5;16071.867;0.203;0.452;-0.466;0.293
2014;FO4A;FO4A;1EX15592;11;54;M;10.9;17.3;14200.468;0.187;0.526;-0.513;0.313
2014;FO4A;FO4A;1EX15593;11;54;F;11.6;17.2;12439.325;0.2;0.58;-0.499;0.254
2014;FO4A;FO4A;1EX15594;11;54;M;11.1;17.1;15367.823;0.206;0.45;-0.487;0.258
2014;FO4A;FO4A;1EX15595;11;54;M;11.8;17;12984.153;0.181;0.556;-0.544;0.313
2014;FO4A;FO4A;1EX15596;11;54;M;11.5;17.5;15953.376;0.202;0.441;-0.446;0.319
2014;FO4A;FO4A;1EX15597;11;54;M;11.2;17.2;15905.56;0.203;0.443;-0.449;0.311
2014;FO4A;FO4A;1EX15598;11;54;F;11.6;16.4;14210.12;0.195;0.431;-0.466;0.341
2014;FO4A;FO4A;1EX15599;11;54;F;11.2;16.7;11359.78;0.176;0.569;-0.557;0.323
2014;FO4A;FO4A;1EX15600;11;54;F;10.1;16.4;18176.533;0.186;0.393;-0.494;0.352
2014;FO4A;FO4A;1EX15601;11;54;M;11.3;17.1;12611.676;0.196;0.566;-0.531;0.248
2014;FO5B;RO7;1EX15535;11;53;M;11.4;17.2;14939.383;0.174;0.51;-0.611;0.303
2014;FO5B;RO7;1EX15536;11;53;M;11.5;18;14947.775;0.183;0.476;-0.585;0.277
2014;FO5B;RO7;1EX15537;11;53;F;10.5;16.4;14714.911;0.189;0.549;-0.634;0.234
2014;FO5B;RO7;1EX15538;11;53;M;11.1;17.1;16015.539;0.176;0.497;-0.587;0.315
2014;FO5B;FO5B;1EX15539;11;53;M;11.6;16.8;13590.308;0.178;0.462;-0.583;0.307
2014;FO5B;FO5B;1EX15540;11;53;F;9.5;16.1;16155.609;0.174;0.428;-0.559;0.349
2014;FO5B;FO5B;1EX15541;11;53;M;11.3;16.2;10393.698;0.154;0.463;-0.599;0.397
2014;FO5B;RO7;1EX15542;11;53;M;10.8;16.5;16087.541;0.172;0.462;-0.59;0.32
2014;FO5B;FO5B;1EX15543;11;53;F;10.3;15.7;17451.194;0.173;0.478;-0.571;0.33
2014;FO5B;FO5B;1EX15544;11;53;M;11.1;16.8;13472.885;0.175;0.497;-0.569;0.344
2014;FO5B;RO7;1EX15545;11;53;M;12.3;17.6;15535.057;0.169;0.452;-0.618;0.306
2014;FO60C;FO60C;1ET98348;6;NA;F;10.4;16.28;13190.454;0.201;0.573;-0.54;0.21
2014;FO60C;FO60C;1ET98349;6;NA;F;10.4;16.69;12852.389;0.179;0.523;-0.529;0.321
2014;FO60C;FO60C;1ET98350;6;NA;M;11.3;16.97;11858.609;0.209;0.603;-0.472;0.215
2014;FO60C;FO60C;1ET98351;6;NA;M;10.8;17.28;9541.155;0.197;0.607;-0.563;0.218
2014;FO60C;FO60C;1ET98352;6;NA;M;10.9;17.22;14587.706;0.207;0.476;-0.38;0.324
2014;FO60C;FO60C;1ET98353;6;NA;NA;11.1;17.12;14658.829;0.211;0.486;-0.384;0.284
2014;FO6B;FO6B;1EX15263;11;50;F;11.4;16.8;15033.716;0.203;0.458;-0.436;0.306
2014;FO6B;FO6B;1EX15264;11;50;F;11.8;16.7;15334.828;0.195;0.443;-0.453;0.341
2014;FO6B;FO6B;1EX15265;11;50;F;10.6;16.4;17602.832;0.194;0.433;-0.468;0.325
2014;FO6B;FO6B;1EX15266;11;50;M;12.2;17;15769.02;0.199;0.434;-0.487;0.3
2014;FO6B;FO6B;1EX15267;11;50;F;11.6;16.9;15764.981;0.202;0.45;-0.441;0.318
2014;FO6B;FO6B;1EX15268;11;50;F;11.4;16.7;15963.061;0.195;0.46;-0.464;0.327
